quantidadeItemVenda,precoUnitarioItemVenda,idProduto,idVenda
8,0.0,59,230
12,0.0,9,332
3,0.0,31,615
6,0.0,58,497
8,0.0,98,236
9,0.0,72,772
10,0.0,67,751
8,0.0,20,478
12,0.0,87,739
3,0.0,3,708
7,0.0,95,126
8,0.0,40,887
6,0.0,26,899
3,0.0,49,12
5,0.0,19,874
3,0.0,7,12
7,0.0,47,784
8,0.0,7,209
2,0.0,11,120
10,0.0,1,689
10,0.0,53,917
3,0.0,25,108
7,0.0,65,824
3,0.0,66,680
9,0.0,94,455
11,0.0,79,27
12,0.0,46,431
5,0.0,71,602
9,0.0,48,256
8,0.0,79,220
9,0.0,18,786
7,0.0,91,227
8,0.0,7,42
7,0.0,75,191
10,0.0,44,498
9,0.0,2,181
4,0.0,88,674
7,0.0,31,247
10,0.0,24,349
11,0.0,70,787
12,0.0,46,217
5,0.0,60,951
4,0.0,20,718
12,0.0,16,532
12,0.0,66,563
6,0.0,4,332
12,0.0,64,325
3,0.0,95,30
3,0.0,87,510
9,0.0,33,813
8,0.0,23,953
3,0.0,48,439
1,0.0,96,568
8,0.0,26,758
12,0.0,9,685
3,0.0,16,533
7,0.0,2,468
3,0.0,1,416
8,0.0,67,736
7,0.0,76,357
10,0.0,90,862
1,0.0,15,755
2,0.0,55,869
5,0.0,18,304
10,0.0,28,936
6,0.0,67,850
1,0.0,4,174
3,0.0,97,134
7,0.0,3,726
9,0.0,65,772
2,0.0,61,650
1,0.0,99,179
9,0.0,62,223
10,0.0,84,333
8,0.0,81,723
9,0.0,3,951
10,0.0,97,88
6,0.0,78,406
10,0.0,41,869
6,0.0,41,801
5,0.0,92,138
2,0.0,34,768
3,0.0,94,979
9,0.0,1,31
3,0.0,61,791
7,0.0,96,562
5,0.0,82,962
10,0.0,87,656
12,0.0,30,362
12,0.0,82,120
6,0.0,32,808
5,0.0,72,663
6,0.0,49,1
5,0.0,35,619
10,0.0,67,164
8,0.0,41,515
8,0.0,8,310
5,0.0,71,933
1,0.0,23,226
9,0.0,68,807
3,0.0,42,108
3,0.0,44,78
3,0.0,38,188
10,0.0,77,999
5,0.0,43,955
7,0.0,65,367
8,0.0,45,249
5,0.0,15,553
6,0.0,39,329
6,0.0,67,352
6,0.0,6,849
12,0.0,52,694
11,0.0,54,402
11,0.0,36,39
1,0.0,79,38
3,0.0,16,290
8,0.0,36,841
9,0.0,30,307
6,0.0,30,738
8,0.0,12,351
1,0.0,42,773
7,0.0,76,773
3,0.0,79,681
6,0.0,60,514
5,0.0,55,192
11,0.0,88,452
12,0.0,14,39
11,0.0,39,382
7,0.0,17,409
7,0.0,90,642
9,0.0,100,321
2,0.0,69,791
9,0.0,85,348
3,0.0,25,562
4,0.0,78,554
4,0.0,28,86
6,0.0,39,186
8,0.0,19,111
2,0.0,38,859
10,0.0,7,215
10,0.0,56,903
7,0.0,14,832
7,0.0,62,199
12,0.0,98,4
10,0.0,43,142
7,0.0,95,553
1,0.0,68,305
8,0.0,75,431
6,0.0,18,116
8,0.0,66,863
11,0.0,89,265
4,0.0,66,285
10,0.0,77,341
4,0.0,54,468
6,0.0,44,863
1,0.0,62,107
9,0.0,47,51
2,0.0,67,191
7,0.0,60,929
9,0.0,100,942
2,0.0,34,435
6,0.0,89,660
12,0.0,11,536
11,0.0,93,32
9,0.0,25,49
4,0.0,83,376
6,0.0,82,837
7,0.0,68,143
3,0.0,30,829
12,0.0,99,639
1,0.0,27,427
6,0.0,6,724
9,0.0,20,520
4,0.0,71,653
7,0.0,52,969
4,0.0,33,349
10,0.0,38,96
6,0.0,39,233
1,0.0,77,534
8,0.0,15,459
4,0.0,2,742
3,0.0,79,721
1,0.0,67,964
8,0.0,2,497
2,0.0,42,247
7,0.0,89,660
11,0.0,49,380
3,0.0,10,298
1,0.0,92,834
11,0.0,88,947
9,0.0,56,991
11,0.0,68,200
11,0.0,94,806
10,0.0,27,434
8,0.0,39,838
10,0.0,49,644
1,0.0,12,131
4,0.0,26,118
9,0.0,17,232
3,0.0,43,306
3,0.0,71,857
6,0.0,63,724
11,0.0,71,535
3,0.0,7,952
3,0.0,97,497
5,0.0,69,773
5,0.0,35,493
3,0.0,27,263
5,0.0,38,950
2,0.0,16,187
8,0.0,83,189
6,0.0,1,973
11,0.0,58,658
5,0.0,9,371
8,0.0,100,847
9,0.0,39,411
7,0.0,59,639
3,0.0,82,820
3,0.0,62,819
11,0.0,59,710
1,0.0,68,461
1,0.0,21,543
7,0.0,23,629
7,0.0,6,6
1,0.0,88,724
8,0.0,16,954
6,0.0,64,803
5,0.0,25,921
6,0.0,81,797
11,0.0,71,598
1,0.0,67,900
12,0.0,36,864
